4;22;0;100;255
4;23;0;100;255
5;8;255;255;0
5;9;255;255;0
5;10;255;255;0
5;11;255;255;0
5;21;0;100;255
5;22;0;100;255
5;23;0;100;255
5;34;255;255;255
5;35;255;255;255
5;36;255;255;255
5;37;255;255;255
5;38;255;255;255
5;49;255;100;23
6;7;255;255;0
6;8;255;255;0
6;21;0;100;255
6;23;0;100;255
6;34;255;255;255
6;35;255;255;255
6;39;255;255;255
6;40;255;255;255
6;49;255;100;23
7;5;255;255;0
7;6;255;255;0
7;21;0;100;255
7;23;0;100;255
7;24;0;100;255
7;34;255;255;255
7;40;255;255;255
7;41;255;255;255
7;49;255;100;23
7;50;255;100;23
7;51;255;100;23
7;52;255;100;23
7;53;255;100;23
7;54;255;100;23
7;55;255;100;23
7;56;255;100;23
7;57;255;100;23
7;58;255;100;23
8;5;255;255;0
8;20;0;100;255
8;21;0;100;255
8;24;0;100;255
8;34;255;255;255
8;41;255;255;255
8;49;255;100;23
9;4;255;255;0
9;20;0;100;255
9;25;0;100;255
9;34;255;255;255
9;42;255;255;255
9;49;255;100;23
10;3;255;255;0
10;4;255;255;0
10;20;0;100;255
10;25;0;100;255
10;34;255;255;255
10;42;255;255;255
10;49;255;100;23
11;3;255;255;0
11;20;0;100;255
11;25;0;100;255
11;26;0;100;255
11;34;255;255;255
11;42;255;255;255
11;49;255;100;23
12;2;255;255;0
12;3;255;255;0
12;20;0;100;255
12;26;0;100;255
12;34;255;255;255
12;41;255;255;255
12;42;255;255;255
12;49;255;100;23
13;2;255;255;0
13;20;0;100;255
13;26;0;100;255
13;27;0;100;255
13;34;255;255;255
13;40;255;255;255
13;41;255;255;255
13;49;255;100;23
14;1;255;255;0
14;2;255;255;0
14;19;0;100;255
14;27;0;100;255
14;34;255;255;255
14;39;255;255;255
14;40;255;255;255
14;49;255;100;23
14;50;255;100;23
15;1;255;255;0
15;19;0;100;255
15;20;0;100;255
15;21;0;100;255
15;22;0;100;255
15;23;0;100;255
15;24;0;100;255
15;25;0;100;255
15;26;0;100;255
15;27;0;100;255
15;34;255;255;255
15;35;255;255;255
15;38;255;255;255
15;39;255;255;255
15;49;255;100;23
15;51;255;100;23
15;52;255;100;23
15;53;255;100;23
15;54;255;100;23
15;55;255;100;23
15;56;255;100;23
15;57;255;100;23
16;1;255;255;0
16;19;0;100;255
16;27;0;100;255
16;34;255;255;255
16;35;255;255;255
16;36;255;255;255
16;37;255;255;255
16;49;255;100;23
17;1;255;255;0
17;7;255;255;0
17;8;255;255;0
17;9;255;255;0
17;10;255;255;0
17;11;255;255;0
17;12;255;255;0
17;13;255;255;0
17;19;0;100;255
17;27;0;100;255
17;34;255;255;255
17;35;255;255;255
17;36;255;255;255
17;37;255;255;255
17;38;255;255;255
17;39;255;255;255
17;40;255;255;255
17;41;255;255;255
17;42;255;255;255
17;49;255;100;23
18;0;255;255;0
18;1;255;255;0
18;12;255;255;0
18;18;0;100;255
18;19;0;100;255
18;27;0;100;255
18;34;255;255;255
18;35;255;255;255
18;42;255;255;255
18;43;255;255;255
18;44;255;255;255
18;49;255;100;23
19;0;255;255;0
19;12;255;255;0
19;18;0;100;255
19;27;0;100;255
19;34;255;255;255
19;35;255;255;255
19;44;255;255;255
19;45;255;255;255
19;49;255;100;23
20;0;255;255;0
20;12;255;255;0
20;18;0;100;255
20;27;0;100;255
20;34;255;255;255
20;35;255;255;255
20;45;255;255;255
20;49;255;100;23
21;0;255;255;0
21;1;255;255;0
21;11;255;255;0
21;18;0;100;255
21;27;0;100;255
21;35;255;255;255
21;44;255;255;255
21;45;255;255;255
21;49;255;100;23
22;1;255;255;0
22;2;255;255;0
22;10;255;255;0
22;11;255;255;0
22;35;255;255;255
22;44;255;255;255
22;49;255;100;23
23;2;255;255;0
23;3;255;255;0
23;4;255;255;0
23;5;255;255;0
23;6;255;255;0
23;7;255;255;0
23;8;255;255;0
23;9;255;255;0
23;10;255;255;0
23;35;255;255;255
23;43;255;255;255
23;44;255;255;255
23;49;255;100;23
23;50;255;100;23
23;51;255;100;23
23;52;255;100;23
23;53;255;100;23
23;54;255;100;23
23;55;255;100;23
23;56;255;100;23
23;57;255;100;23
23;58;255;100;23
23;59;255;100;23
23;60;255;100;23
24;35;255;255;255
24;41;255;255;255
24;42;255;255;255
24;43;255;255;255
24;49;255;100;23
24;50;255;100;23
25;35;255;255;255
25;37;255;255;255
25;38;255;255;255
25;39;255;255;255
25;40;255;255;255
25;41;255;255;255
26;35;255;255;255
26;36;255;255;255
26;37;255;255;255
